id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0R579llpeaia9jWaPqhm7u,0.692,0.394,7,-9.733,1,0.331,0.0581,1.14E-5,0.211,0.253,140.081,132000,4
6aBW89SXxxnPnERmD8EiA5,0.603,0.746,8,-4.909,0,0.0361,1.4E-5,1.03E-6,0.158,0.435,150.028,238400,4
4669wTPqp7Xwz2H7v4QKi1,0.898,0.751,11,-4.646,1,0.148,0.0129,0.0,0.363,0.461,129.972,246449,4
1oUudyBYVGMIC8JXeIsFzq,0.692,0.736,0,-4.993,1,0.0322,0.103,0.0,0.111,0.0395,140.029,193510,4
6nI74KsH94IN0J2vp5shdT,0.802,0.64,4,-4.527,0,0.0279,0.0545,5.16E-5,0.342,0.038,131.992,292727,4
1ung2kajpw24AaHjBtPY3j,0.899,0.449,1,-8.789,1,0.0731,6.62E-4,2.2E-5,0.365,0.305,145.975,204787,4
2TtWdYXulGcHCeUJUWwZ4M,0.903,0.581,11,-4.797,1,0.0681,0.0303,2.86E-4,0.102,0.265,139.999,281298,4
5lf91lPnGKtIqsgmG1z8Ip,0.968,0.563,1,-6.744,1,0.125,0.00275,0.0,0.108,0.324,130.04,238020,4
1BuZAIO8WZpavWVbbq3Lci,0.713,0.831,1,-4.75,0,0.149,0.0166,0.0,0.118,0.589,173.947,332301,4
54inhxqvwEzNHd8KdjXKBm,0.743,0.746,7,-4.339,0,0.0346,0.152,0.0,0.135,0.538,143.956,266683,4
7bddNsGZem9W4j4rzZBIXj,0.833,0.567,8,-6.592,1,0.113,0.00488,3.62E-6,0.164,0.112,152.042,232863,4
20NeQXq8WWCG89ul5nH4BP,0.73,0.522,11,-6.348,0,0.0965,0.513,1.04E-6,0.104,0.0814,88.024,197652,4
5EPvaeFspQrXoL7Xlz1SmL,0.562,0.713,11,-4.243,0,0.0658,7.99E-4,4.36E-6,0.0569,0.147,130.833,253072,3
50FjIvCsiIPIfeFyXdh2hx,0.624,0.647,1,-5.823,0,0.0435,0.0526,0.0,0.108,0.181,93.925,217021,4
5J6D8QvlGZw9g5x38fAnjE,0.713,0.65,10,-5.187,1,0.0425,0.0109,0.0,0.0851,0.119,99.95,328488,4
0TCnOEVeLQMXOUrpPlM7uY,0.849,0.696,4,-5.193,0,0.0571,0.185,0.00113,0.0954,0.0768,100.989,256341,4
3DrRtOEaOMZtPYnPCkUSIV,0.351,0.698,10,-7.016,0,0.244,0.316,1.94E-6,0.11,0.345,80.668,204326,4
58nmnN7nqT3D9LRl7BrLXH,0.671,0.701,5,-5.644,1,0.0835,0.18,3.77E-5,0.117,0.234,104.984,256000,4
6exiH6TH874dCP0AelFi1U,0.698,0.441,6,-7.517,1,0.0554,0.859,1.41E-6,0.109,0.114,109.914,148482,4
5rSBAP84pjS8sKuzghnsRR,0.865,0.567,10,-6.323,0,0.0771,0.0953,9.95E-4,0.0874,0.299,90.954,254231,4
4Eg6Y5tciACpwMI5s8EqdY,0.851,0.479,2,-10.011,1,0.26,0.0112,0.0,0.301,0.423,132.98,149774,4
5NhuU6acKHoJ77QbbCkQEy,0.902,0.635,0,-5.565,1,0.215,0.164,0.0,0.0844,0.199,120.069,128000,4
4PZl0QLHeqYouwy0iASyNF,0.94,0.622,1,-4.729,1,0.0863,0.00227,0.0,0.0957,0.229,135.051,163556,4
2W6JHG3KGGPv82Bi2hAnSz,0.98,0.712,5,-4.98,1,0.0469,0.00557,0.0,0.106,0.669,125.032,264001,4
00Y9yFHumsN6Cg4cK3wXkM,0.862,0.555,10,-4.817,0,0.0516,0.0163,0.0,0.103,0.0759,130.01,192000,4
3c9InZHP0GFFhvB2QR0uzc,0.84,0.592,0,-6.358,0,0.115,0.0297,0.0,0.132,0.347,130.024,208615,4
3jZP4hvNY4ZTPOgmdw9l8p,0.882,0.582,1,-8.255,0,0.275,0.432,0.0,0.156,0.625,113.97,221053,4
40ZQBmv6mvSM9y8SSVV4kS,0.731,0.783,3,-5.692,1,0.109,0.0714,0.0,0.143,0.619,147.758,168914,4
3d9XTk4jxEejqOU8MsLyiM,0.867,0.766,7,-3.826,0,0.047,0.146,0.0,0.281,0.675,117.019,200251,4
6vFpwoagZKaQveINvGrbFK,0.852,0.801,5,-4.804,1,0.0448,0.00414,0.0,0.0925,0.261,132.07,215467,4
1pF3VcWYHeuVPflRwGBaWV,0.842,0.609,11,-5.867,1,0.19,0.0443,0.0,0.106,0.184,129.942,267627,4
3eaZlarqKQ4oAceRwJHfF5,0.881,0.496,1,-6.897,0,0.0592,0.0105,0.00168,0.315,0.216,130.965,223733,4
2IGr3q6ljcpLvHDFLtI0yW,0.786,0.583,0,-7.415,1,0.0393,0.0552,1.84E-6,0.326,0.229,120.024,228000,4
6fujklziTHa8uoM5OQSfIo,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,291893,4
10UJwHwGSXnljKk4Nw3qrf,0.805,0.879,1,-4.532,1,0.16,0.00223,0.0,0.659,0.747,171.988,243800,4
634enyZhLpXIvwqCPQr3Lt,0.885,0.467,1,-7.42,1,0.227,0.0512,0.0,0.115,0.232,96.983,205413,4
66XG9rHaNSXiOzDnpyePbL,0.835,0.612,1,-5.465,1,0.0429,0.442,2.06E-6,0.267,0.248,104.994,240587,4
79fZYYQkY4U8rMiomn7xw5,0.8,0.433,2,-11.118,0,0.125,0.0347,0.0,0.0965,0.357,111.999,244333,4
6kRctUEvX9wU9Jp2rMrXgr,0.775,0.47,2,-8.204,1,0.0475,0.0828,0.0,0.0951,0.224,118.016,211573,4
0Ic9AMmXhdk7l53KmTqdFO,0.805,0.449,1,-10.16,1,0.0508,0.108,2.03E-6,0.0878,0.19,132.037,238720,4
6RnOIETETowFGyW39Zuil4,0.908,0.547,10,-3.751,0,0.257,0.037,0.0,0.38,0.36,124.003,282760,4
6mapJIPnQ23RTAevUoE0DL,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82E-6,0.1,0.166,139.992,208120,4
1A4sbcpfCNyGM88NtGkSqD,0.808,0.471,1,-10.652,1,0.0526,0.0187,1.44E-4,0.136,0.451,143.978,246693,4
3AFJIWhPXhSCiHSpY3sxXz,0.852,0.801,5,-4.804,1,0.0448,0.00414,0.0,0.0925,0.261,132.07,215467,4
0xuzNKf1GTpAewp6ABsUA3,0.842,0.609,11,-5.867,1,0.19,0.0443,0.0,0.106,0.184,129.942,267627,4
6k3EkcvVRkThsNZhMamL6P,0.881,0.496,1,-6.897,0,0.0592,0.0105,0.00168,0.315,0.216,130.965,223733,4
3SxBLgqkpDeeL3DYFCRWso,0.786,0.583,0,-7.415,1,0.0393,0.0552,1.84E-6,0.326,0.229,120.024,228000,4
4SgRoETpc8GEkVgBh5OrZs,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,291893,4
2MFefDKgehX9tMhWV1I1Tt,0.805,0.879,1,-4.532,1,0.16,0.00223,0.0,0.659,0.747,171.988,243800,4
1ajkQWUpLCfqK9GbgCf9dz,0.885,0.467,1,-7.42,1,0.227,0.0512,0.0,0.115,0.232,96.983,205413,4
2V1FguKBZCfct5LVUWE1Or,0.835,0.612,1,-5.465,1,0.0429,0.442,2.06E-6,0.267,0.248,104.994,240587,4
0CeIk70HR38H1xxH5j6yrX,0.8,0.433,2,-11.118,0,0.125,0.0347,0.0,0.0965,0.357,111.999,244333,4
16acvwMHeitmaYWsQ0IaYw,0.775,0.47,2,-8.204,1,0.0475,0.0828,0.0,0.0951,0.224,118.016,211573,4
3R1oGAUTarq6eMpzVmazci,0.805,0.449,1,-10.16,1,0.0508,0.108,2.03E-6,0.0878,0.19,132.037,238720,4
5pQR7OLdUPZBvrp7H0Ol8h,0.727,0.684,0,-4.971,0,0.0539,0.00646,0.0,0.458,0.139,124.013,274760,4
4sAyDtswbHLWyFJgUMt8hu,0.922,0.54,6,-5.917,0,0.0675,0.135,1.31E-5,0.0772,0.254,113.969,322787,4
2L8cFPItBljPNJgPjTnuIf,0.925,0.519,8,-5.831,1,0.105,0.00433,0.0,0.0976,0.242,120.063,231067,4
1GLcGInllpE4JUTStzaCOM,0.813,0.596,2,-3.938,1,0.0574,0.00104,0.0,0.176,0.177,130.045,214000,4
4jTiyLlOJVJj3mCr7yfPQD,0.732,0.69,0,-4.992,0,0.134,0.291,0.0,0.116,0.758,143.072,206307,4
1Ser4X0TKttOvo8bgdytTP,0.689,0.564,2,-6.226,1,0.14,0.19,0.0,0.0721,0.122,185.03,212947,4
2RUuKIHFHjk41E7YsJ9HNP,0.831,0.641,1,-2.672,1,0.0458,0.0465,3.19E-6,0.337,0.232,133.061,193173,4
5uqphUYsR45kPYplrYSAQh,0.858,0.627,6,-7.91,0,0.131,0.039,1.98E-4,0.101,0.594,142.061,260453,4
1UTdrjTrmIDKLADpcWnOWa,0.75,0.772,7,-4.402,1,0.0396,0.0885,0.0,0.194,0.155,105.021,324933,4
4scpF6J5uMBvoh6sFB7EL1,0.888,0.486,6,-7.803,1,0.16,0.0158,4.11E-6,0.0925,0.232,125.079,200080,4
41gjI27Qe5vzMHrLI7PpSS,0.682,0.789,0,-4.893,0,0.0789,0.019,0.0,0.271,0.502,120.026,296040,4
4vIBtcC2KzJY4Va98bvI8P,0.863,0.515,1,-9.001,1,0.231,0.11,1.63E-5,0.236,0.624,125.066,189154,4
5IVPl9SbDAe28LCRHBNpBa,0.893,0.741,10,-4.889,0,0.102,0.0163,0.0,0.36,0.332,102.975,190927,4
4MQnXVR8DJvsySuXYuzUtf,0.656,0.597,7,-7.745,1,0.298,0.0861,0.0,0.122,0.277,91.956,180000,4
2uIJmDr8yFuq27JgZGAw7l,0.556,0.336,4,-6.558,1,0.0266,0.844,0.0,0.157,0.233,99.811,226031,4
2nP8ocGldyxuc7L4v2NWfN,0.579,0.741,9,-5.654,1,0.0552,0.174,0.0,0.0787,0.225,164.119,197927,4
7a9QBLlQOunA6KvPcVDIMt,0.835,0.584,4,-9.02,0,0.0655,0.057,0.0,0.355,0.171,119.987,270280,4
72qycEqCDiAYtzXd0nGbQg,0.876,0.502,1,-6.794,0,0.0581,0.01,0.00432,0.319,0.252,131.01,223693,4
0Eki3JBL9fNnVzwATiQpYK,0.951,0.266,1,-5.35,1,0.067,0.00162,0.0,0.115,0.0466,126.051,209762,4
32a5eLrlrKiXrqb1D16CUY,0.943,0.528,1,-5.565,1,0.168,0.0119,0.0,0.147,0.298,120.068,319724,4
3UEWZdV4uLxT71BEh1bTHw,0.65,0.42,5,-13.302,1,0.463,0.606,0.0,0.12,0.399,109.216,104046,4
6LTuoV1GGFlDkFvtyrRrHE,0.702,0.544,1,-9.74,1,0.0438,0.062,2.23E-4,0.278,0.334,140.022,190041,4
6ZcXSrLEaubQcL5ypGBoGv,0.822,0.5,2,-8.847,1,0.449,0.248,3.8E-5,0.595,0.723,142.919,271047,4
1XWcdNQvGrX32fH09CwuWI,0.82,0.599,10,-9.796,0,0.141,0.226,0.0489,0.105,0.356,137.022,265038,4
4Ke7kgMwYp5rmzkEA6IHEk,0.806,0.702,9,-7.66,1,0.045,0.0719,0.0,0.36,0.632,147.063,201038,4
6tyQ9ovfFByRxW5PekrbvY,0.917,0.317,1,-7.786,1,0.51,0.567,0.0,0.198,0.0761,127.977,208039,4
5bFxAxt4fqX7efch5xZ1Hg,0.939,0.527,6,-7.49,0,0.107,0.0562,0.0,0.144,0.206,120.982,218044,4
0t756OdnRaa3VHdrbNU19x,0.846,0.635,8,-6.549,1,0.22,0.0969,0.0,0.343,0.51,110.034,192026,4
1G5XJTpRp9vckSIKlOf9ba,0.772,0.67,11,-6.351,0,0.272,0.12,6.33E-5,0.396,0.521,156.065,174420,4
4Kup1kDTLoJaUMgpGFPqau,0.827,0.544,1,-5.686,1,0.05,0.0799,1.97E-6,0.156,0.175,143.014,130038,4
22sp7fvMxGvoD44IwhHkty,0.566,0.646,0,-7.192,1,0.385,0.167,0.0,0.352,0.613,90.043,246047,4
7jut3DJ4sg1uyWZEwjZaJc,0.842,0.635,1,-7.437,0,0.216,0.0511,0.0,0.193,0.545,75.998,176588,4
0icJkVrHLqokNoOezYAWLT,0.78,0.516,8,-5.805,1,0.199,0.00651,0.00198,0.118,0.356,168.094,165616,4
6vKFAJatXnmsCdiOJclt2f,0.882,0.431,8,-11.669,0,0.336,0.327,0.0,0.163,0.576,126.009,189910,4
4LpCnTGKBjiCsGcJqYOl6E,0.712,0.685,10,-5.446,0,0.256,0.109,0.0,0.87,0.491,100.015,219089,4
3YPYfk3CYH9Z4NHp5BlNGH,0.612,0.308,9,-11.456,0,0.592,0.161,0.0,0.105,0.275,139.401,307618,4
4O05ZiEmlfUFPhvafHqcIO,0.514,0.621,11,-6.5,1,0.0532,0.447,0.0,0.232,0.483,161.048,255637,4
6AGH4CgyU5H2FMDtvJtGfJ,0.53,0.739,5,-6.551,1,0.0523,0.442,0.0,0.275,0.538,138.079,224921,4
1QDgcVfZKIf2SKBjQzzTLs,0.51,0.687,2,-6.612,1,0.0607,0.495,0.0,0.29,0.409,160.019,221671,4
6Lto2Xj8y0U2bes2hmRMZu,0.647,0.491,6,-8.972,0,0.0466,0.247,0.00329,0.227,0.484,89.013,264214,4
6l6XVeeoTe3ggya4fLY8l8,0.706,0.591,9,-7.383,0,0.0438,0.309,2.72E-5,0.0722,0.498,92.984,203989,4
4n6H8EZdnEIL9CR48Qf2h0,0.56,0.574,2,-8.912,0,0.04,0.296,8.38E-4,0.152,0.284,111.904,288654,4
34S44D8WfOAMp5fRDGhrBH,0.625,0.541,0,-7.53,1,0.0629,0.19,0.0,0.128,0.579,77.029,249044,4
45tHQ2lp5QdCKeBTLXikWn,0.605,0.605,11,-6.909,1,0.0683,0.405,0.0,0.28,0.33,77.494,217563,4
6D9mr7E56fEFk9GiDFcDKF,0.526,0.751,4,-5.555,1,0.0451,0.234,1.64E-5,0.128,0.419,143.894,274119,4
7vgrYkkyqSDqsRjxa8SFDF,0.45,0.465,0,-7.034,1,0.0413,0.3,0.0,0.132,0.342,103.522,246318,3
73LsFhzzTaE1TIKlSO5qZH,0.253,0.352,8,-11.509,1,0.0357,0.883,0.00191,0.0668,0.099,141.97,203492,5
4k7VXjMJFtChrqoIl5dhpu,0.845,0.583,9,-5.948,0,0.0773,0.114,5.36E-4,0.1,0.842,149.941,200584,4
02b5ExGUvfFFQckqclCR7U,0.705,0.487,0,-9.456,0,0.0587,0.0837,0.028,0.303,0.34,88.616,234866,4
6BHiHw7LSikKUTheRFy3XA,0.903,0.529,8,-9.901,1,0.0623,0.105,0.00255,0.138,0.353,100.977,187384,4
56WbYT4x5dTjwSgu1KJeHI,0.715,0.438,8,-9.874,0,0.0575,0.12,1.39E-4,0.107,0.418,128.905,216822,4
739cg8zLegGV7PdkpQrP02,0.554,0.354,4,-15.02,1,0.0489,0.976,0.674,0.305,0.298,87.831,148706,4
40SmjPKFumcNTemJ92twYl,0.851,0.663,7,-7.168,1,0.0532,0.0167,0.363,0.103,0.605,108.004,234372,4
0swxQb49RUcpXR11TcEPO7,0.649,0.553,11,-7.139,0,0.034,0.194,5.53E-4,0.178,0.322,149.004,161790,4
0wWQYxXe2SKW47lKTKt4bZ,0.394,0.278,1,-13.28,0,0.033,0.598,0.169,0.0689,0.121,106.989,259060,4
6VFkZItaOLpIPUBfs06jai,0.397,0.275,0,-13.43,1,0.0363,0.0438,0.156,0.437,0.122,119.86,60123,4
3gzoWVIMZo1ZlyfE9dIckd,0.657,0.357,9,-10.922,0,0.0699,0.708,8.28E-6,0.0803,0.336,114.994,198035,4
2LtlrFEoMArfaWLxUgyPJd,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7E-6,0.0921,0.531,80.87,238805,4
738mxSM2sX4rUbljgiVfgT,0.406,0.0484,2,-23.676,1,0.0539,0.986,7.58E-4,0.0341,0.29,110.774,31447,4
1yepIVhuIOPoufy0TdQL9Z,0.272,0.307,4,-16.036,1,0.047,0.854,0.275,0.255,0.0476,91.429,328232,4
5ihA4szJisZbmgLdCX6Obc,0.703,0.624,7,-6.228,1,0.0364,0.0156,5.53E-5,0.299,0.808,131.966,195191,4
69SH4qJvWNTreZBIln4vNc,0.62,0.871,4,-6.534,1,0.0637,0.0191,0.782,0.0949,0.454,120.974,228685,4
3eVflEKjqxnSVhithyLBJW,0.805,0.843,7,-7.934,1,0.0504,0.0385,0.769,0.0603,0.752,121.994,223050,4
7Hp11hYH0COcKfqYoq7zCp,0.576,0.725,9,-8.956,1,0.0303,0.0135,0.211,0.165,0.404,124.926,217121,4
3I5sum0PXFZhoQETnJgizL,0.783,0.765,6,-6.552,1,0.16,0.0375,6.11E-5,0.0479,0.882,129.059,211222,4
62lOsDc9rBisdMTEoBqzAg,0.696,0.708,1,-7.225,0,0.0358,0.0257,0.358,0.385,0.147,110.997,160180,4
1DfZYrRv0S1H9ps6JfU8xm,0.716,0.732,0,-7.168,1,0.0382,0.11,0.0523,0.136,0.375,95.003,187136,4
7GreswA1CkSPmoutYbD4CR,0.618,0.647,1,-11.603,0,0.0374,0.0458,0.86,0.0945,0.037,130.017,274084,4
041k12dMWO5ZosmkvhiGGt,0.768,0.51,8,-8.737,1,0.0341,0.0359,0.227,0.143,0.06,101.006,172725,4
5tW2NPmiGM0930x6ivTqUV,0.8,0.636,1,-6.208,1,0.0549,0.0895,0.297,0.0886,0.294,118.016,224044,4
4xCZLPpF8UWeWEbvfYWnhB,0.803,0.656,7,-7.002,1,0.0418,0.118,0.0486,0.0929,0.168,133.026,238303,4
3fXqkEJrSM71xMICmzxxcf,0.587,0.82,2,-5.639,1,0.0838,0.0487,0.0,0.385,0.433,148.74,164412,4
47mqrXaTffZftNTiQkBR6w,0.849,0.581,9,-6.61,0,0.0561,0.093,0.00133,0.177,0.801,150.004,207119,4
4M6I1VoPtRpLY9eekaQ8UL,0.828,0.518,8,-9.244,1,0.0811,0.0481,6.98E-5,0.107,0.292,100.952,175870,4
6C7a3xjlPqNxaKW1SBPxIe,0.253,0.352,8,-11.509,1,0.0357,0.883,0.00191,0.0668,0.099,141.97,203492,5
50IyxSunXhyBoOOVLlL8Ue,0.845,0.583,9,-5.948,0,0.0773,0.114,5.36E-4,0.1,0.842,149.941,200584,4
6m7sZtJi0ewaHnsJXhG2nc,0.705,0.487,0,-9.456,0,0.0587,0.0837,0.028,0.303,0.34,88.616,234866,4
4ftVGM2WrmXLIWVFsY50D3,0.902,0.534,8,-9.995,1,0.0589,0.0944,0.00283,0.138,0.346,100.971,187384,4
5kBB2gDuOOy2zydGLSBRkg,0.674,0.426,8,-9.48,0,0.0479,0.202,0.00139,0.0959,0.44,128.96,216822,4
5Tv3cDf6E2vlc2Zf8i9cqg,0.382,0.355,4,-15.051,1,0.072,0.975,0.523,0.305,0.289,176.059,148706,4
4T5xhYrfkpx62fJ4F5J3Dm,0.851,0.663,7,-7.168,1,0.0532,0.0167,0.363,0.103,0.605,108.004,234372,4
7uhQy0Wm4LKL4Hicq0bAXL,0.653,0.55,11,-7.146,0,0.0337,0.173,4.15E-4,0.218,0.335,148.974,161790,4
7occEWtfOj4SGK6CtMri0T,0.394,0.278,1,-13.28,0,0.033,0.598,0.169,0.0689,0.121,106.989,259060,4
0ZusapGHXONvs6DLwvbeuE,0.397,0.275,0,-13.43,1,0.0363,0.0438,0.156,0.437,0.122,119.86,60123,4
4UFmWKwM58zp4jJ53trWti,0.656,0.358,9,-10.894,0,0.075,0.715,3.56E-6,0.0798,0.314,115.018,198035,4
7IecMHoIbAo0fbThtFy0kx,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7E-6,0.0921,0.531,80.87,238805,4
568h80792Lj5HtvM1zOI0d,0.364,0.0265,2,-21.837,1,0.0471,0.989,9.55E-4,0.0648,0.432,78.231,31447,3
26oc74XYKe25uvoFcDARRc,0.272,0.307,4,-16.036,1,0.047,0.854,0.275,0.255,0.0476,91.429,328232,4
7z5euxYHnvzseeTrqY1wVx,0.699,0.621,7,-6.217,1,0.0341,0.0152,7.54E-5,0.282,0.815,131.963,195172,4
7EddPP8ev2m39vyG4hf8Tr,0.253,0.352,8,-11.509,1,0.0357,0.883,0.00191,0.0668,0.099,141.97,203492,5
6f8SWxaqp6qppK2ad6NrEL,0.845,0.583,9,-5.948,0,0.0773,0.114,5.36E-4,0.1,0.842,149.941,200584,4
42HeiOUyKfihYER8j0fgdw,0.705,0.487,0,-9.456,0,0.0587,0.0837,0.028,0.303,0.34,88.616,234866,4
3fvCSBcInkxVilVcn7Wgg1,0.903,0.529,8,-9.901,1,0.0623,0.105,0.00255,0.138,0.353,100.977,187384,4
7CHelZFdG67KvsIfXlFiMh,0.715,0.438,8,-9.874,0,0.0575,0.12,1.39E-4,0.107,0.418,128.905,216822,4
1sEVBC1D6iLIm7RIwEel7C,0.554,0.354,4,-15.02,1,0.0489,0.976,0.674,0.305,0.298,87.831,148706,4
4c3ORntbG04PMGGucgwiLw,0.851,0.663,7,-7.168,1,0.0532,0.0167,0.363,0.103,0.605,108.004,234372,4
4qclHm5Mir9C4Pyn3ZRIRc,0.649,0.553,11,-7.139,0,0.034,0.194,5.53E-4,0.178,0.322,149.004,161790,4
4K8Dy2rx6TXJZdHMjBBVce,0.394,0.278,1,-13.28,0,0.033,0.598,0.169,0.0689,0.121,106.989,259060,4
2KV8SQajfw1aRI057Fu60Q,0.397,0.275,0,-13.43,1,0.0363,0.0438,0.156,0.437,0.122,119.86,60123,4
2obTmJzxgLZ2rxwb8zX6te,0.657,0.357,9,-10.922,0,0.0699,0.708,8.28E-6,0.0803,0.336,114.994,198035,4
4TPrUBWVY8y0X5RCh4QDfJ,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7E-6,0.0921,0.531,80.87,238805,4
0OskimdHskLA25S5G0h2fX,0.406,0.0484,2,-23.676,1,0.0539,0.986,7.58E-4,0.0341,0.29,110.774,31447,4
5Q1RHjYvlDjJjkqYh20Tb5,0.272,0.307,4,-16.036,1,0.047,0.854,0.275,0.255,0.0476,91.429,328232,4
6IbCvfmmICEEAyDwQ9zcbt,0.703,0.624,7,-6.228,1,0.0364,0.0156,5.53E-5,0.299,0.808,131.966,195191,4
6rJi5iSxV2PzJOhmI5vhIn,0.849,0.581,9,-6.61,0,0.0561,0.093,0.00133,0.177,0.801,150.004,207119,4
6qkAwz2t6FsegByBQ0peeP,0.828,0.518,8,-9.244,1,0.0811,0.0481,6.98E-5,0.107,0.292,100.952,175870,4
3Che0Dm9dlytqujcprVAwE,0.655,0.716,8,-5.077,0,0.0897,0.476,0.0,0.479,0.521,80.813,175302,4
6qXCxJYDFLBnlRwrHJd5gd,0.568,0.565,11,-7.187,1,0.338,0.116,0.0,0.428,0.403,137.075,141898,4
7sEtUpTyBLyqubYy2EbNFg,0.762,0.592,1,-7.198,0,0.0795,0.264,1.33E-5,0.151,0.487,99.991,198095,4
65xvfgI2nNrOYHhGUzw9XP,0.714,0.787,11,-6.006,1,0.033,0.0627,8.83E-4,0.11,0.263,127.999,243537,4
47ciPjRCsB9XnVums6EYr4,0.726,0.877,8,-4.911,0,0.04,0.214,0.0631,0.25,0.452,109.999,160295,4
4yLtGWKbjiCKbmZkGA0z3m,0.609,0.869,9,-7.493,1,0.0347,0.0513,0.00571,0.254,0.662,125.007,191538,4
3ocPpcYpI9SXSOQfAo3ekP,0.678,0.707,10,-2.75,0,0.0715,0.136,0.0,0.103,0.475,98.082,171810,4
07eSvyQdNtt5nPNNcBvDui,0.66,0.266,6,-10.615,0,0.087,0.925,0.0,0.0882,0.366,75.42,194107,4
1X4FumlVsvMEYA9pLOjitH,0.837,0.373,7,-10.816,0,0.067,0.782,1.79E-5,0.176,0.477,107.993,248838,4
3yhZkl1KZZBP2GcZgeRO3P,0.907,0.508,2,-6.363,1,0.0421,0.0348,4.14E-5,0.158,0.581,101.034,182141,4
2LiDZmGERLzjrtBTCofj2G,0.253,0.352,8,-11.509,1,0.0357,0.883,0.00191,0.0668,0.099,141.97,203492,5
40rOlDoGejXXF4B0BYsjx8,0.845,0.583,9,-5.948,0,0.0773,0.114,5.36E-4,0.1,0.842,149.941,200584,4
0r9OkYadpBgYA2bkkrRSsI,0.705,0.487,0,-9.456,0,0.0587,0.0837,0.028,0.303,0.34,88.616,234866,4
0RZLmpEzGR2NHite6rvS5H,0.903,0.529,8,-9.901,1,0.0623,0.105,0.00255,0.138,0.353,100.977,187384,4
2MA6YoaFF7fnWqkuOAWjUg,0.715,0.438,8,-9.874,0,0.0575,0.12,1.39E-4,0.107,0.418,128.905,216822,4
7MAaZgT2QNnITEwOMQq9Ac,0.554,0.354,4,-15.02,1,0.0489,0.976,0.674,0.305,0.298,87.831,148706,4
0bx6v84HtmEYFRBAOvDTgk,0.851,0.663,7,-7.168,1,0.0532,0.0167,0.363,0.103,0.605,108.004,234372,4
7s0FCUlKnSFjFPzcIJmkwo,0.649,0.553,11,-7.139,0,0.034,0.194,5.53E-4,0.178,0.322,149.004,161790,4
7jbDqjzkpjfUytnqG6zxO3,0.394,0.278,1,-13.28,0,0.033,0.598,0.169,0.0689,0.121,106.989,259060,4
5GWdbUP56UBrpkkWpitLTG,0.397,0.275,0,-13.43,1,0.0363,0.0438,0.156,0.437,0.122,119.86,60123,4
26E2fb3lp8MUEHq1WagF5f,0.657,0.357,9,-10.922,0,0.0699,0.708,8.28E-6,0.0803,0.336,114.994,198035,4
3USxtqRwSYz57Ewm6wWRMp,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7E-6,0.0921,0.531,80.87,238805,4
2FmYw5jOjsj5dHZdWK0vXq,0.406,0.0484,2,-23.676,1,0.0539,0.986,7.58E-4,0.0341,0.29,110.774,31447,4
1yOc6FBOVD6zBwOMxiSEEv,0.272,0.307,4,-16.036,1,0.047,0.854,0.275,0.255,0.0476,91.429,328232,4
32zkKx35Et6A515oZKxDkD,0.699,0.67,1,-6.219,1,0.0347,0.0147,0.22,0.356,0.556,111.988,281407,4
1LPGwuFgIzbJoShfDdw7MY,0.648,0.718,9,-7.765,0,0.0298,0.129,0.00156,0.112,0.785,96.017,230693,4
4vcoNCrTtunmJ9q8srpVly,0.742,0.289,5,-7.833,0,0.115,0.543,4.57E-5,0.228,0.71,147.986,243509,4
5C5gvDZsl6d8bh89URfKHr,0.698,0.664,7,-7.828,1,0.0778,0.121,0.00131,0.331,0.623,96.001,253831,4
5o4znEHwozOHIgHoWAllnr,0.46,0.314,6,-10.158,0,0.0267,0.699,4.03E-6,0.122,0.216,90.014,266747,4
7GHqPV9RCRofSXh68htAkg,0.796,0.794,5,-5.661,0,0.0386,0.536,0.29,0.0896,0.853,136.055,196570,4
3pd68iZ0W9KKKRsxMu9zzD,0.767,0.324,6,-24.461,1,0.743,0.629,0.0,0.28,0.909,127.276,36254,4
0rRjGruFonCGOt0S5zAJNQ,0.689,0.338,11,-7.634,0,0.0629,0.349,5.7E-5,0.0649,0.568,128.012,320654,4
37adYGaYaAWTGhBaOzX4Fh,0.623,0.661,9,-7.0,1,0.1,0.0212,2.29E-4,0.267,0.63,151.97,229718,4
3ApAsbQP7d5GlFwwdExaTY,0.575,0.446,4,-7.802,0,0.0296,0.247,0.00567,0.137,0.259,68.985,262540,4
6prvUr8l3t7x5GY7heQb5w,0.55,0.518,1,-8.949,0,0.0246,0.0162,0.0286,0.114,0.233,165.033,271673,4
1yshfaUkaAletecfWFVgtS,0.578,0.697,11,-9.129,0,0.0453,0.25,0.577,0.258,0.121,109.97,339627,4
6dcUhrdDyMgCYMrL7T3oMG,0.701,0.586,6,-8.455,1,0.047,8.82E-4,0.0258,0.431,0.822,90.029,203464,4
6iTQM9SQ3smrQIeoXvsrpk,0.78,0.819,5,-8.174,1,0.0321,0.184,0.864,0.079,0.962,109.99,420263,4
